PLAYER_NAME,LOC_X,LOC_Y,MADE_SHOT
Stephen Curry,1.2,71.39999999999999,True
Stephen Curry,7.2,95.4,False
Stephen Curry,-144.0,359.4,True
Stephen Curry,-156.0,370.20000000000005,True
Stephen Curry,154.8,91.80000000000001,True
Stephen Curry,-27.599999999999998,83.4,False
Stephen Curry,-151.2,363.0,False
Stephen Curry,4.8,379.8,True
Stephen Curry,190.8,315.0,False
Stephen Curry,-152.4,359.4,False
Stephen Curry,-46.8,91.80000000000001,False
Stephen Curry,198.0,309.0,True
Stephen Curry,130.8,354.6,False
Stephen Curry,13.200000000000003,82.19999999999999,True
Stephen Curry,8.399999999999999,85.80000000000001,True
Stephen Curry,-69.6,360.59999999999997,False
Stephen Curry,-19.2,93.0,False
Stephen Curry,276.0,127.80000000000001,False
Stephen Curry,-58.8,115.8,False
Stephen Curry,188.4,238.20000000000002,True
Stephen Curry,-262.79999999999995,223.79999999999998,True
Stephen Curry,198.0,316.2,False
Stephen Curry,-12.0,77.4,True
Stephen Curry,-0.0,72.6,False
Stephen Curry,10.8,101.39999999999999,True
Stephen Curry,280.8,48.6,False
Stephen Curry,1.2,76.2,True
Stephen Curry,-162.0,313.8,False
Stephen Curry,-246.0,221.4,False
Stephen Curry,-64.8,78.6,True
Stephen Curry,-40.800000000000004,91.80000000000001,False
Stephen Curry,208.79999999999998,289.8,True
Stephen Curry,-39.599999999999994,70.2,False
Stephen Curry,37.2,70.2,False
Stephen Curry,-267.6,250.20000000000002,True
Stephen Curry,252.0,252.60000000000002,True
Stephen Curry,-10.8,97.8,True
Stephen Curry,-14.4,71.39999999999999,True
Stephen Curry,-50.400000000000006,72.6,False
Stephen Curry,-272.4,76.2,True
Stephen Curry,-10.8,77.4,True
Stephen Curry,-78.0,166.2,True
Stephen Curry,-174.0,328.2,False
Stephen Curry,188.4,40.2,True
Stephen Curry,-198.0,327.0,True
Stephen Curry,-157.2,354.6,False
Stephen Curry,142.79999999999998,341.4,True
Stephen Curry,-134.39999999999998,358.20000000000005,False
Stephen Curry,280.8,189.0,False
Stephen Curry,270.0,196.20000000000002,True
Stephen Curry,210.0,315.0,True
Stephen Curry,174.0,299.4,False
Stephen Curry,246.0,243.0,False
Stephen Curry,-43.2,414.5999999999999,False
Stephen Curry,-98.39999999999999,363.0,False
Stephen Curry,-80.4,251.4,True
Stephen Curry,158.39999999999998,327.0,False
Stephen Curry,13.200000000000003,376.2,True
Stephen Curry,136.8,342.6,True
Stephen Curry,-0.0,168.60000000000002,False
Stephen Curry,-164.39999999999998,330.6,True
Stephen Curry,-273.6,84.6,True
Stephen Curry,134.39999999999998,339.0,False
Stephen Curry,253.20000000000002,348.6,False
Stephen Curry,21.6,89.4,True
Stephen Curry,-73.2,423.0,True
Stephen Curry,25.200000000000003,84.6,True
Stephen Curry,-91.2,367.8,False
Stephen Curry,19.2,77.4,True
Stephen Curry,-19.2,84.6,False
Stephen Curry,-241.20000000000002,252.60000000000002,False
Stephen Curry,126.0,139.8,False
Stephen Curry,241.20000000000002,244.20000000000002,True
Stephen Curry,57.6,144.60000000000002,True
Stephen Curry,84.0,361.8,True
Stephen Curry,-4.8,81.0,True
Stephen Curry,267.6,301.8,False
Stephen Curry,-246.0,243.0,False
Stephen Curry,66.0,156.6,True
Stephen Curry,-117.6,353.4,True
Stephen Curry,-170.39999999999998,351.0,True
Stephen Curry,-4.8,77.4,True
Stephen Curry,229.2,162.6,False
Stephen Curry,238.8,246.60000000000002,True
Stephen Curry,2.4,70.2,False
Stephen Curry,219.6,303.0,False
Stephen Curry,-216.0,89.4,False
Stephen Curry,285.59999999999997,30.599999999999994,False
Stephen Curry,-272.4,177.0,False
Stephen Curry,-122.39999999999998,357.0,False
Stephen Curry,10.8,72.6,True
Stephen Curry,-48.0,415.8,True
Stephen Curry,-1.2,66.6,False
Stephen Curry,-189.6,306.6,False
Stephen Curry,-242.4,293.4,False
Stephen Curry,152.4,391.8,True
Stephen Curry,-148.8,445.79999999999995,False
Stephen Curry,200.39999999999998,322.2,True
Stephen Curry,200.39999999999998,328.2,True
Stephen Curry,-201.60000000000002,319.79999999999995,True
Stephen Curry,254.39999999999998,341.4,False
Stephen Curry,280.8,88.19999999999999,False
Stephen Curry,274.79999999999995,166.2,False
Stephen Curry,154.8,341.4,False
Stephen Curry,-169.2,419.40000000000003,True
Stephen Curry,130.8,426.5999999999999,True
Stephen Curry,-132.0,388.2,False
Stephen Curry,-195.6,330.6,True
Stephen Curry,-141.60000000000002,377.4,False
Stephen Curry,182.4,307.8,True
Stephen Curry,-279.6,111.0,False
Stephen Curry,-26.400000000000006,343.79999999999995,False
Stephen Curry,270.0,91.80000000000001,True
Stephen Curry,-66.0,381.0,False
Stephen Curry,99.60000000000001,414.5999999999999,False
Stephen Curry,-57.6,198.6,False
Stephen Curry,-18.0,385.8,False
Stephen Curry,-27.599999999999998,409.8,False
Stephen Curry,-63.599999999999994,229.8,False
Stephen Curry,-150.0,328.2,True
Stephen Curry,19.2,301.8,False
Stephen Curry,-111.6,227.4,False
Stephen Curry,-216.0,303.0,True
Stephen Curry,216.0,274.20000000000005,True
Stephen Curry,84.0,82.19999999999999,False
Stephen Curry,-97.2,133.8,False
Stephen Curry,104.39999999999999,243.0,True
Stephen Curry,-0.0,66.6,True
Stephen Curry,-284.4,101.39999999999999,False
Stephen Curry,60.0,377.4,False
Stephen Curry,-0.0,76.2,True
Stephen Curry,-44.400000000000006,82.19999999999999,True
Stephen Curry,-25.200000000000003,85.80000000000001,True
Stephen Curry,188.4,285.0,False
Stephen Curry,-222.0,495.0,False
Stephen Curry,-194.4,184.2,True
Stephen Curry,50.400000000000006,379.8,False
Stephen Curry,10.8,198.6,False
Stephen Curry,-238.8,295.8,False
Stephen Curry,90.0,358.20000000000005,False
Stephen Curry,-40.800000000000004,81.0,False
Stephen Curry,-26.400000000000006,72.6,True
Stephen Curry,157.2,383.4,False
Stephen Curry,196.79999999999998,334.2,True
Stephen Curry,57.6,95.4,False
Stephen Curry,-38.4,373.8,True
Stephen Curry,-241.20000000000002,301.8,False
Stephen Curry,-243.6,264.6,True
Stephen Curry,-31.200000000000003,93.0,False
Stephen Curry,39.599999999999994,109.8,False
Stephen Curry,-106.8,269.4,True
Stephen Curry,7.2,447.00000000000006,False
Stephen Curry,27.599999999999998,383.4,True
Stephen Curry,-238.8,316.2,False
Stephen Curry,-24.0,214.20000000000005,False
Stephen Curry,-15.600000000000001,409.8,False
Stephen Curry,38.4,69.0,True
Stephen Curry,180.0,334.2,True
Stephen Curry,-181.2,358.20000000000005,True
Stephen Curry,52.80000000000001,100.19999999999999,True
Stephen Curry,142.79999999999998,335.4,False
Stephen Curry,130.8,340.20000000000005,False
Stephen Curry,-241.20000000000002,283.8,True
Stephen Curry,200.39999999999998,293.4,False
Stephen Curry,84.0,67.80000000000001,True
